"query_id_rodada","query_orcamento","query_posicao","nome","posicao","custo","id_oponente","media_normalizada","potencial_por_cartoleta","pontuacao_obtida","pontuacao_obtida_por_cartoleta","diferenca","rank"
"15","12.0","gol","João Paulo","gol","12.73","262","1.93","0.15","9.0","0.71","7.07","3"
"15","12.0","gol","Everson","gol","10.87","286","0.80","0.07","7.0","0.64","6.20","5"
"15","12.0","gol","Walter","gol","12.03","314","0.28","0.02","7.5","0.62","7.22","4"
"15","4.0","zag","Luciano Castán","zag","5.73","356","3.59","0.63","0.2","0.03","-3.39","10"
"15","4.0","zag","Henrique","zag","5.07","356","3.17","0.63","-2.7","-0.53","-5.87","23"
"15","4.0","zag","Alan Empereur","zag","4.31","314","2.56","0.59","5.0","1.16","2.44","5"
"15","4.0","zag","Luan Patrick","zag","2.97","290","2.27","0.77","2.3","0.77","0.03","6"
"15","4.0","zag","Rafael Forster","zag","4.88","282","1.85","0.38","-0.5","-0.10","-2.35","19"
"15","4.0","zag","Lucas Beraldo","zag","2.0","373","1.57","0.78","0.0","0.00","-1.57","16"
"15","4.0","zag","Conti","zag","4.77","290","1.51","0.32","-1.5","-0.31","-3.01","21"
"15","4.0","zag","Messias","zag","4.2","285","1.44","0.34","-1.5","-0.36","-2.94","22"
"15","4.0","zag","Rodrigo Moledo","zag","6.0","354","1.31","0.22","11.7","1.95","10.39","1"
"15","4.0","zag","Vitão","zag","4.62","354","1.14","0.25","0.0","0.00","-1.14","15"
"15","4.0","zag","Matheus Felipe","zag","5.0","275","1.05","0.21","-0.4","-0.08","-1.45","18"
"15","4.0","zag","Kanu","zag","5.01","280","1.01","0.20","0.0","0.00","-1.01","11"
"15","4.0","zag","Luiz Otávio","zag","3.33","285","1.00","0.30","10.7","3.21","9.70","2"
"15","4.0","zag","Arthur Chaves","zag","4.65","1371","0.89","0.19","-0.2","-0.04","-1.09","17"
"15","4.0","zag","Robson Bambu","zag","5.94","266","0.85","0.14","0.0","0.00","-0.85","12"
"15","4.0","zag","Ramon Menezes","zag","3.72","276","0.79","0.21","0.6","0.16","-0.19","9"
"15","4.0","zag","Léo Pereira","zag","3.85","277","0.62","0.16","0.0","0.00","-0.62","14"
"15","4.0","zag","Titi","zag","4.32","294","0.56","0.13","7.3","1.69","6.74","3"
"15","4.0","zag","Yan Souto","zag","2.69","327","0.55","0.20","-1.3","-0.48","-1.85","20"
"15","4.0","zag","David Luiz","zag","4.47","277","0.54","0.12","0.0","0.00","-0.54","13"
"15","4.0","zag","Habraão","zag","3.41","294","0.49","0.14","6.0","1.76","5.51","4"
"15","4.0","zag","Reynaldo","zag","4.03","327","0.37","0.09","1.0","0.25","0.63","8"
"15","4.0","zag","Caetano","zag","5.26","327","-0.01","-0.00","2.2","0.42","2.21","7"
"15","8.0","zag","Marllon","zag","7.26","314","3.27","0.45","8.0","1.10","4.73","5"
"15","8.0","zag","Víctor Cuesta","zag","9.16","280","3.11","0.34","9.0","0.98","5.89","3"
"15","8.0","zag","Nathan Silva","zag","9.28","286","2.27","0.24","0.0","0.00","-2.27","12"
"15","8.0","zag","Raul Gustavo","zag","8.12","266","2.02","0.25","5.1","0.63","3.08","9"
"15","8.0","zag","Manoel","zag","9.03","264","1.63","0.18","3.2","0.35","1.57","10"
"15","8.0","zag","Natan","zag","7.88","263","1.63","0.21","7.3","0.93","5.67","7"
"15","8.0","zag","Eduardo Bauermann","zag","8.84","262","1.51","0.17","9.1","1.03","7.59","2"
"15","8.0","zag","Marcelo Benevenuto","zag","7.12","294","1.50","0.21","7.7","1.08","6.20","6"
"15","8.0","zag","Rodrigo Moledo","zag","6.0","354","1.31","0.22","11.7","1.95","10.39","1"
"15","8.0","zag","Murilo","zag","8.69","293","1.13","0.13","5.9","0.68","4.77","8"
"15","8.0","zag","Pedro Henrique","zag","8.39","275","1.06","0.13","2.4","0.29","1.34","11"
"15","8.0","zag","Miranda","zag","6.26","373","0.63","0.10","8.9","1.42","8.27","4"
"15","12.0","zag","Junior Alonso","zag","12.1","286","2.72","0.22","7.8","0.64","5.08","1"
"15","12.0","zag","Léo Ortiz","zag","10.69","263","1.57","0.15","5.1","0.48","3.53","2"
"15","12.0","zag","Nino","zag","13.44","264","1.51","0.11","1.8","0.13","0.29","3"
"15","4.0","lat","Igor Vinícius","lat","3.76","373","2.55","0.68","4.5","1.20","1.95","3"
"15","4.0","lat","Reinaldo","lat","3.73","373","2.55","0.68","5.9","1.58","3.35","2"
"15","4.0","lat","Marlon ","lat","5.02","290","2.43","0.48","1.6","0.32","-0.83","6"
"15","4.0","lat","Hayner","lat","4.59","276","1.71","0.37","-0.7","-0.15","-2.41","12"
"15","4.0","lat","Nino Paraíba","lat","5.56","285","1.57","0.28","0.0","0.00","-1.57","8"
"15","4.0","lat","Rodinei","lat","5.64","277","1.29","0.23","0.6","0.11","-0.69","7"
"15","4.0","lat","Auro","lat","3.05","262","0.98","0.32","0.0","0.00","-0.98","9"
"15","4.0","lat","Juan Pablo","lat","3.05","327","0.92","0.30","0.0","0.00","-0.92","10"
"15","4.0","lat","Maguinho","lat","3.45","327","0.92","0.27","1.7","0.49","0.78","5"
"15","4.0","lat","Guilherme Biro","lat","2.85","356","0.84","0.30","-0.3","-0.11","-1.14","11"
"15","4.0","lat","Jefferson","lat","3.86","276","0.68","0.18","2.8","0.73","2.12","4"
"15","4.0","lat","Uendel","lat","4.08","314","0.07","0.02","6.2","1.52","6.13","1"
"15","8.0","lat","Patric","lat","6.02","290","3.71","0.62","1.5","0.25","-2.21","8"
"15","8.0","lat","Bruno Pacheco","lat","8.8","285","3.09","0.35","2.9","0.33","-0.19","5"
"15","8.0","lat","Ayrton Lucas","lat","6.63","277","2.71","0.41","-0.7","-0.11","-3.41","12"
"15","8.0","lat","Luan Cândido","lat","8.95","263","2.41","0.27","15.2","1.70","12.79","1"
"15","8.0","lat","Lucas Pires","lat","9.13","262","2.40","0.26","0.0","0.00","-2.40","11"
"15","8.0","lat","Bustos","lat","9.69","354","1.97","0.20","0.0","0.00","-1.97","10"
"15","8.0","lat","Hugo","lat","7.31","280","1.82","0.25","-2.8","-0.38","-4.62","15"
"15","8.0","lat","Rafael Ramos","lat","9.0","266","1.65","0.18","4.2","0.47","2.55","4"
"15","8.0","lat","Daniel Borges","lat","6.92","280","1.39","0.20","-3.8","-0.55","-5.19","16"
"15","8.0","lat","Aderlan","lat","7.31","263","1.18","0.16","15.0","2.05","13.82","2"
"15","8.0","lat","Samuel Xavier","lat","10.0","264","1.16","0.12","2.4","0.24","1.24","7"
"15","8.0","lat","Orejuela","lat","6.53","275","0.90","0.14","2.7","0.41","1.80","6"
"15","8.0","lat","Abner Vinícius","lat","8.28","275","0.70","0.08","-0.8","-0.10","-1.50","13"
"15","8.0","lat","Piquerez","lat","7.91","293","0.65","0.08","6.5","0.82","5.85","3"
"15","8.0","lat","Bruno Cortez","lat","7.01","1371","0.49","0.07","-1.5","-0.21","-1.99","14"
"15","8.0","lat","Kevin ","lat","6.21","1371","0.12","0.02","0.4","0.06","0.28","9"
"15","12.0","lat","Guilherme Arana","lat","11.48","286","1.32","0.11","0.0","0.00","-1.32","3"
"15","12.0","lat","Samuel Xavier","lat","10.0","264","1.16","0.12","2.4","0.24","1.24","2"
"15","12.0","lat","Marcos Rocha","lat","10.95","293","0.51","0.05","10.1","0.92","9.59","1"
"15","4.0","mei","Rubens","mei","5.92","286","4.13","0.70","12.0","2.03","7.87","1"
"15","4.0","mei","Lucas Fernandes","mei","3.52","280","2.02","0.57","0.9","0.26","-1.12","19"
"15","4.0","mei","Erick","mei","5.41","275","1.97","0.36","0.4","0.07","-1.57","23"
"15","4.0","mei","José Welison","mei","5.29","294","1.91","0.36","3.5","0.66","1.59","11"
"15","4.0","mei","Edson ","mei","5.34","276","1.81","0.34","0.7","0.13","-1.11","21"
"15","4.0","mei","Gabriel","mei","5.76","354","1.80","0.31","2.4","0.42","0.60","14"
"15","4.0","mei","Del Piage","mei","3.15","280","1.77","0.56","0.2","0.06","-1.57","24"
"15","4.0","mei","Richard Coelho","mei","4.63","285","1.51","0.33","1.7","0.37","0.19","17"
"15","4.0","mei","Lucas Piazon","mei","2.23","280","1.49","0.67","-0.8","-0.36","-2.29","30"
"15","4.0","mei","Igor Gomes","mei","5.39","373","1.49","0.28","2.1","0.39","0.61","16"
"15","4.0","mei","Juninho","mei","5.85","290","1.39","0.24","-1.0","-0.17","-2.39","31"
"15","4.0","mei","Eduardo","mei","5.63","1371","1.38","0.25","0.8","0.14","-0.58","20"
"15","4.0","mei","Vina","mei","3.47","285","1.21","0.35","6.1","1.76","4.89","4"
"15","4.0","mei","Thiago Maia","mei","4.65","277","1.17","0.25","3.5","0.75","2.33","10"
"15","4.0","mei","Camilo","mei","3.72","314","1.06","0.28","2.7","0.73","1.64","13"
"15","4.0","mei","Lucas Kal","mei","2.74","290","0.97","0.36","-0.3","-0.11","-1.27","29"
"15","4.0","mei","Thonny Anderson","mei","2.53","356","0.94","0.37","0.0","0.00","-0.94","25"
"15","4.0","mei","Matheus Sales","mei","3.16","327","0.90","0.28","4.9","1.55","4.00","7"
"15","4.0","mei","Pablo Maia","mei","4.08","373","0.85","0.21","5.1","1.25","4.25","6"
"15","4.0","mei","Galarza","mei","4.08","356","0.72","0.18","4.1","1.00","3.38","8"
"15","4.0","mei","Giuliano","mei","4.85","266","0.58","0.12","0.7","0.14","0.12","22"
"15","4.0","mei","Otávio","mei","3.8","286","0.54","0.14","6.5","1.71","5.96","3"
"15","4.0","mei","Rafael Gava","mei","2.99","314","0.50","0.17","6.1","2.04","5.60","5"
"15","4.0","mei","Lucas Ventura","mei","2.38","1371","0.48","0.20","0.0","0.00","-0.48","27"
"15","4.0","mei","Rodrigo Fernández","mei","5.34","262","0.35","0.06","3.2","0.60","2.85","12"
"15","4.0","mei","Lucas Crispim","mei","2.16","294","0.29","0.13","2.1","0.97","1.81","15"
"15","4.0","mei","Du Queiroz","mei","5.79","266","0.25","0.04","3.9","0.67","3.65","9"
"15","4.0","mei","Yuri Lima","mei","4.02","282","0.24","0.06","0.0","0.00","-0.24","28"
"15","4.0","mei","Osorio","mei","2.09","314","0.14","0.07","1.0","0.48","0.86","18"
"15","4.0","mei","Allan","mei","4.0","286","-0.09","-0.02","7.2","1.80","7.29","2"
"15","4.0","mei","Lucas Lima","mei","3.93","294","-0.01","-0.00","0.0","0.00","0.01","26"
"15","8.0","mei","Hugo Moura","mei","6.76","275","4.15","0.61","4.9","0.72","0.75","4"
"15","8.0","mei","Gustavo Mantuan","mei","9.2","266","4.09","0.44","0.0","0.00","-4.09","23"
"15","8.0","mei","Adson","mei","7.45","266","4.01","0.54","4.0","0.54","-0.01","6"
"15","8.0","mei","Terans","mei","9.34","275","3.92","0.42","8.2","0.88","4.28","1"
"15","8.0","mei","Raul","mei","6.85","263","3.87","0.56","5.4","0.79","1.53","3"
"15","8.0","mei","Raniele","mei","9.11","1371","3.58","0.39","0.6","0.07","-2.98","19"
"15","8.0","mei","Bruno Silva","mei","8.62","1371","3.18","0.37","2.7","0.31","-0.48","11"
"15","8.0","mei","Felipe","mei","6.74","294","2.90","0.43","-1.2","-0.18","-4.10","27"
"15","8.0","mei","Jadson","mei","8.12","282","2.80","0.35","-0.7","-0.09","-3.50","29"
"15","8.0","mei","Patrick","mei","8.27","373","2.40","0.29","6.7","0.81","4.30","2"
"15","8.0","mei","Hyoran","mei","7.87","263","2.33","0.30","3.1","0.39","0.77","10"
"15","8.0","mei","Everton Ribeiro","mei","8.97","277","2.24","0.25","-0.6","-0.07","-2.84","26"
"15","8.0","mei","Arias","mei","7.27","264","2.14","0.29","3.9","0.54","1.76","7"
"15","8.0","mei","André","mei","7.43","264","2.11","0.28","1.2","0.16","-0.91","16"
"15","8.0","mei","Nonato","mei","7.5","264","2.10","0.28","2.3","0.31","0.20","12"
"15","8.0","mei","Alan Patrick","mei","8.58","354","1.99","0.23","0.0","0.00","-1.99","24"
"15","8.0","mei","Danilo","mei","6.35","293","1.87","0.29","0.8","0.13","-1.07","18"
"15","8.0","mei","Elvis","mei","6.77","327","1.81","0.27","","","","28"
"15","8.0","mei","Ganso","mei","6.17","264","1.72","0.28","0.2","0.03","-1.52","21"
"15","8.0","mei","Patrick de Paula","mei","6.54","280","1.55","0.24","3.6","0.55","2.05","8"
"15","8.0","mei","Baralhas","mei","6.77","276","1.53","0.23","1.6","0.24","0.07","13"
"15","8.0","mei","Willian Farias","mei","8.07","356","1.51","0.19","1.4","0.17","-0.11","15"
"15","8.0","mei","Lucas Evangelista","mei","9.59","263","1.39","0.14","1.4","0.15","0.01","14"
"15","8.0","mei","Alê","mei","9.05","290","1.09","0.12","0.9","0.10","-0.19","17"
"15","8.0","mei","Yago Pikachu","mei","9.72","294","1.02","0.10","4.7","0.48","3.68","5"
"15","8.0","mei","Diego","mei","6.25","327","1.00","0.16","0.2","0.03","-0.80","20"
"15","8.0","mei","Fernando Sobral","mei","6.15","285","0.98","0.16","-0.1","-0.02","-1.08","25"
"15","8.0","mei","Marlon Freitas","mei","8.64","276","0.88","0.10","0.0","0.00","-0.88","22"
"15","8.0","mei","Chico","mei","6.38","282","0.80","0.13","3.6","0.56","2.80","9"
"15","12.0","mei","Vinícius Zanocelo","mei","10.1","262","2.91","0.29","-0.5","-0.05","-3.41","6"
"15","12.0","mei","Gomes","mei","10.75","277","2.51","0.23","4.8","0.45","2.29","1"
"15","12.0","mei","Edenílson","mei","11.75","354","2.29","0.20","1.8","0.15","-0.49","2"
"15","12.0","mei","Nacho Fernández","mei","11.94","286","1.80","0.15","-0.4","-0.03","-2.20","5"
"15","12.0","mei","Gustavo Scarpa","mei","12.53","293","1.19","0.10","1.3","0.10","0.11","3"
"15","12.0","mei","Lima","mei","10.69","285","0.47","0.04","0.8","0.07","0.33","4"
"15","4.0","ata","Pablo","ata","5.69","275","2.77","0.49","0.0","0.00","-2.77","20"
"15","4.0","ata","Elton","ata","4.23","314","2.65","0.63","0.0","0.00","-2.65","21"
"15","4.0","ata","Silvio Romero","ata","3.29","294","2.15","0.65","0.0","0.00","-2.15","18"
"15","4.0","ata","André Luís","ata","3.7","314","2.11","0.57","8.2","2.22","6.09","6"
"15","4.0","ata","Iury Castilho","ata","2.74","285","1.83","0.67","0.9","0.33","-0.93","13"
"15","4.0","ata","Helinho","ata","4.07","263","1.75","0.43","9.0","2.21","7.25","5"
"15","4.0","ata","Moisés","ata","5.63","294","1.57","0.28","1.6","0.28","0.03","11"
"15","4.0","ata","Matheus Peixoto","ata","5.74","285","1.49","0.26","0.0","0.00","-1.49","23"
"15","4.0","ata","William Pottker","ata","4.18","1371","1.43","0.34","4.0","0.96","2.57","10"
"15","4.0","ata","Alerrandro","ata","5.6","263","1.18","0.21","15.8","2.82","14.62","1"
"15","4.0","ata","Adrián Martínez","ata","4.05","356","0.97","0.24","11.2","2.77","10.23","4"
"15","4.0","ata","Ricardo Bueno","ata","4.91","282","0.92","0.19","12.9","2.63","11.98","3"
"15","4.0","ata","Capixaba","ata","5.35","282","0.77","0.14","1.1","0.21","0.33","12"
"15","4.0","ata","Matheus Martins","ata","2.78","264","0.69","0.25","15.2","5.47","14.51","2"
"15","4.0","ata","Airton","ata","5.57","276","0.69","0.12","5.6","1.01","4.91","9"
"15","4.0","ata","Lucas Braga","ata","5.29","262","0.66","0.12","6.4","1.21","5.74","8"
"15","4.0","ata","Carlos de Pena","ata","5.43","354","0.52","0.10","0.2","0.04","-0.32","16"
"15","4.0","ata","Marcelo Cirino","ata","3.69","275","0.52","0.14","-0.4","-0.11","-0.92","24"
"15","4.0","ata","Caio Paulista","ata","4.14","264","0.46","0.11","6.9","1.67","6.44","7"
"15","4.0","ata","Matheus Nascimento","ata","3.81","280","0.45","0.12","0.0","0.00","-0.45","19"
"15","4.0","ata","Caio Vidal","ata","2.7","354","0.28","0.10","0.4","0.15","0.12","15"
"15","4.0","ata","Vinicius","ata","4.69","327","0.23","0.05","0.8","0.17","0.57","14"
"15","4.0","ata","Felipe Marques","ata","2.75","314","-0.32","-0.12","0.0","0.00","0.32","22"
"15","4.0","ata","Rigoni","ata","2.86","373","-0.15","-0.05","0.0","0.00","0.15","17"
"15","8.0","ata","Vargas","ata","8.43","286","4.62","0.55","1.1","0.13","-3.52","6"
"15","8.0","ata","Pedro Raul","ata","9.59","327","3.30","0.34","9.4","0.98","6.10","2"
"15","8.0","ata","Jhojan Julio","ata","6.23","262","3.00","0.48","0.0","0.00","-3.00","11"
"15","8.0","ata","Léo Pereira","ata","6.46","276","2.62","0.41","-0.3","-0.05","-2.92","12"
"15","8.0","ata","Óscar Ruíz","ata","8.66","282","1.71","0.20","0.7","0.08","-1.01","9"
"15","8.0","ata","Alef Manga","ata","9.58","356","1.42","0.15","3.4","0.35","1.98","3"
"15","8.0","ata","Felipe Azevedo","ata","6.1","290","1.38","0.23","1.7","0.28","0.32","5"
"15","8.0","ata","Artur","ata","7.85","263","1.05","0.13","10.6","1.35","9.55","1"
"15","8.0","ata","Pedrinho","ata","6.23","290","1.03","0.17","1.0","0.16","-0.03","7"
"15","8.0","ata","Cuello","ata","7.42","275","0.87","0.12","2.4","0.32","1.53","4"
"15","8.0","ata","Alemão","ata","6.48","354","0.65","0.10","0.0","0.00","-0.65","10"
"15","8.0","ata","Bissoli","ata","8.02","1371","0.34","0.04","0.9","0.11","0.56","8"
"15","12.0","ata","Gabriel","ata","11.1","277","3.86","0.35","1.5","0.14","-2.36","5"
"15","12.0","ata","Róger Guedes","ata","13.57","266","2.91","0.21","2.7","0.20","-0.21","4"
"15","12.0","ata","Marcos Leonardo","ata","12.51","262","2.66","0.21","6.3","0.50","3.64","1"
"15","12.0","ata","Rony","ata","11.68","293","1.83","0.16","2.9","0.25","1.07","3"
"15","12.0","ata","Dudu","ata","11.8","293","1.59","0.13","0.3","0.03","-1.29","6"
"15","12.0","ata","Léo Baptistão ","ata","10.43","262","0.53","0.05","3.5","0.34","2.97","2"
"15","4.0","tec","Marquinhos Santos","tec","3.85","285","2.58","0.67","2.89","0.75","0.31","3"
"15","4.0","tec","Umberto Louzer","tec","5.33","282","2.21","0.41","3.85","0.72","1.64","2"
"15","4.0","tec","Jair Ventura","tec","5.52","327","1.83","0.33","4.38","0.79","2.55","1"
"15","8.0","tec","Luiz Felipe Scolari","tec","9.47","275","4.19","0.44","2.5","0.26","-1.69","4"
"15","8.0","tec","Luís Castro","tec","9.15","280","3.37","0.37","1.34","0.15","-2.03","9"
"15","8.0","tec","Mano Menezes","tec","8.44","354","3.07","0.36","7.18","0.85","4.11","2"
"15","8.0","tec","Juan Vojvoda","tec","7.44","294","2.80","0.38","4.46","0.60","1.66","3"
"15","8.0","tec","Jorginho","tec","8.17","276","2.78","0.34","1.63","0.20","-1.15","6"
"15","8.0","tec","Dorival Júnior","tec","8.26","277","2.74","0.33","1.47","0.18","-1.27","8"
"15","8.0","tec","Eduardo Barroca","tec","8.01","1371","2.69","0.34","1.75","0.22","-0.94","5"
"15","8.0","tec","Vagner Mancini","tec","7.64","290","2.66","0.35","1.51","0.20","-1.15","7"
"15","8.0","tec","António Oliveira","tec","6.24","314","2.60","0.42","8.66","1.39","6.06","1"
"15","12.0","tec","Antonio Mohamed","tec","12.67","286","3.73","0.29","5.91","0.47","2.18","4"
"15","12.0","tec","Vítor Pereira","tec","11.6","266","3.38","0.29","5.95","0.51","2.57","3"
"15","12.0","tec","Abel Ferreira","tec","12.85","293","3.18","0.25","5.02","0.39","1.84","6"
"15","12.0","tec","Rogério Ceni","tec","11.46","373","3.05","0.27","6.77","0.59","3.72","2"
"15","12.0","tec","Gustavo Morínigo","tec","11.36","356","2.85","0.25","4.87","0.43","2.02","7"
"15","12.0","tec","Fabián Bustos","tec","10.3","262","2.60","0.25","","","","8"
"15","12.0","tec","Maurício Barbieri","tec","10.53","263","2.36","0.22","10.65","1.01","8.29","1"
"15","12.0","tec","Fernando Diniz","tec","10.61","264","2.24","0.21","5.37","0.51","3.13","5"
"16","4.0","gol","João Ricardo","gol","5.47","266","2.22","0.41","2.0","0.37","-0.22","4"
"16","4.0","gol","Ronaldo","gol","5.66","277","1.01","0.18","3.0","0.53","1.99","3"
"16","4.0","gol","Marcelo Boeck","gol","3.45","275","0.34","0.10","0.0","0.00","-0.34","5"
"16","4.0","gol","César","gol","3.63","294","0.25","0.07","7.0","1.93","6.75","2"
"16","4.0","gol","Vladimir","gol","3.88","280","0.15","0.04","7.0","1.80","6.85","1"
"16","8.0","gol","Daniel","gol","9.22","327","2.54","0.28","10.0","1.08","7.46","1"
"16","8.0","gol","Santos","gol","8.49","264","1.52","0.18","5.0","0.59","3.48","4"
"16","8.0","gol","Jandrei","gol","8.1","282","1.26","0.16","-1.0","-0.12","-2.26","7"
"16","8.0","gol","Matheus Cavichioli","gol","6.19","285","1.16","0.19","0.0","0.00","-1.16","6"
"16","8.0","gol","Bento","gol","7.57","290","0.82","0.11","8.0","1.06","7.18","2"
"16","8.0","gol","Tadeu","gol","7.5","293","0.61","0.08","7.5","1.00","6.89","3"
"16","8.0","gol","Gatito Fernández","gol","6.73","1371","0.19","0.03","0.0","0.00","-0.19","5"
"16","12.0","gol","Everson","gol","11.71","276","4.52","0.39","8.0","0.68","3.48","2"
"16","12.0","gol","Cleiton","gol","10.15","314","3.96","0.39","9.0","0.89","5.04","1"
"16","12.0","gol","Cássio","gol","12.64","262","2.85","0.23","0.0","0.00","-2.85","6"
"16","12.0","gol","Walter","gol","12.93","263","2.64","0.20","6.0","0.46","3.36","4"
"16","12.0","gol","Weverton","gol","11.78","356","1.62","0.14","6.0","0.51","4.38","3"
"16","12.0","gol","João Paulo","gol","13.75","373","1.17","0.09","2.0","0.15","0.83","5"
"16","12.0","gol","Fábio","gol","11.17","354","1.04","0.09","-1.5","-0.13","-2.54","7"
"16","4.0","zag","Caetano","zag","5.08","293","1.74","0.34","4.6","0.91","2.86","6"
"16","4.0","zag","Messias","zag","3.74","266","1.72","0.46","1.6","0.43","-0.12","11"
"16","4.0","zag","Rafael Vaz","zag","3.1","280","1.41","0.46","3.9","1.26","2.49","9"
"16","4.0","zag","Titi","zag","5.6","275","1.29","0.23","5.6","1.00","4.31","5"
"16","4.0","zag","Rafael Forster","zag","4.7","294","1.25","0.27","9.2","1.96","7.95","1"
"16","4.0","zag","Luciano Castán","zag","5.49","286","1.16","0.21","1.0","0.18","-0.16","14"
"16","4.0","zag","Robson Bambu","zag","5.94","262","1.16","0.20","0.0","0.00","-1.16","21"
"16","4.0","zag","Éder","zag","3.64","285","1.14","0.31","-1.6","-0.44","-2.74","22"
"16","4.0","zag","Conti","zag","3.52","285","1.13","0.32","1.1","0.31","-0.03","13"
"16","4.0","zag","Léo","zag","4.68","282","1.06","0.23","1.6","0.34","0.54","12"
"16","4.0","zag","Léo Pereira","zag","3.85","264","1.03","0.27","0.0","0.00","-1.03","20"
